roduid,lifespan,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,GrossStrokeLength,Fillage,bha_configuration,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,manual_scale,packer_vs_tac,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,DESANDDEGAS_TYP,NIPPLE_SET_DEPTH,pump_bore
GB12TIKS21093339082247,403.90555555555557,Tubing,0.0,75.0,60.0,169.820007324218,127.352876829064,30.971427917480398,PACKER_DONNAN,3.58,3.58,2.96,3.9,Y,arrowset,61.12706800000001,84.455802,28.341299,55.515235,15.77385,71.289085,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,375.75,375.75,375.75,Miller LLC,10101.9,1.5
GB56VDSL13318827521468,237.14583333333334,Tubing,0.0,70.0,65.0,168.22000122070298,154.70991548237,95.26923370361321,PACKER_DONNAN,3.66,2.52,20.72,35.88,N,arrowset,27.085146,51.336653000000005,31.740167,26.942622999999998,25.565573999999998,52.508196999999996,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,905,400.37,291.86,118.99,Sanchez PLC,12000.4,1.75
GB90LNTF00533517499673,114.05208333333333,Rods,0.0,75.0,50.0,144.0,118.22845556221701,96.01923370361321,TAC_ABOVE_NIP,1.3520617,1.14263253934432,17.85,2.29,N,OTHER_ANCHOR,74.059412,88.686923,80.25780999999999,58.697479,46.218486999999996,104.915966,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,215.61,215.61,215.61,Miller LLC,10320.0,1.5
GB77TVCY60889373965361,99.08333333333333,Tubing,0.0,75.0,65.0,168.02000427246,159.298969072164,97.0,TAC_BELOW_NIP,1.27,2.4,17.09,6.44,N,OTHER_ANCHOR,59.81259300000001,176.11285700000002,110.041574,113.022222,157.997222,271.019444,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,903,249.43,249.43,120.62,Miller LLC,8911.8,1.75
GB80UGWD94033598700942,386.3958333333333,Sucker Rod Pump,127.0,60.0,0.0,112.0,92.6814399829809,97.69999694824209,TAC_BELOW_NIP,1.2509986000000002,0.486073510451728,2.95,1.19,N,OTHER_ANCHOR,13.404889,440.492377,22.046765,3.477704,2.014005,5.491708999999999,SLICK_SINKER_BARS,False,mesh enterprise portals,D,870,65.52,42.31,65.52,Miller LLC,9972.0,1.25
GB15CTEH62953861535442,386.62638888888887,Sucker Rod Pump,0.0,80.0,65.0,144.039993286132,135.557223169427,83.1176452636718,TAC_BELOW_NIP,3.4414148,3.44141483278246,17.12,5.28,N,OTHER_ANCHOR,43.172105,75.85352900000001,123.495678,89.227848,23.134176999999998,112.362025,UNKNOWN,False,mesh enterprise portals,SpecialService,875,286.31,286.31,286.31,UNKNOWN,8802.0,1.75
GB21NNCE10182911751768,3542.0,Tubing,1.0,70.0,0.0,144.0,140.09379498298298,67.3323974609375,PACKER_DONNAN,0.74687785,0.588750089988397,20.5,1.35,N,arrowset,35.251874,34.936869,38.769644,14.282298,1.225275,15.507573,SLICK_SINKER_BARS,False,mesh enterprise portals,D,867,38.54,38.54,38.54,Sanchez PLC,8872.4,1.25
GB56MYXU77308474317687,1243.5,Sucker Rod Pump,1.5,75.0,60.0,144.0,113.30092037017799,72.43846130371091,TAC_ABOVE_NIP,1.2048556000000001,0.7538822256161949,19.24,1.92,N,OTHER_ANCHOR,51.615526,70.59011,81.647144,58.922615,16.475335,75.397951,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,69.6,69.6,69.6,UNKNOWN,10413.8,1.5
GB22OGHH15423271432904,393.7083333333333,Rods,0.0,75.0,60.0,144.0,114.97624283302099,93.19999694824209,TAC_BELOW_NIP,2.0108345,2.01083449874868,17.17,4.42,N,OTHER_ANCHOR,62.249637,73.090369,66.420929,47.045049,50.536893,97.581942,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,213.16,213.16,213.16,Miller LLC,10369.5,1.75
GB38CCUN06936884465044,160.125,Rods,0.0,80.0,65.0,144.0,99.5208333333333,93.0,TAC_BELOW_NIP,3.7565706,1.83348927173372,17.19,2.39,N,slimline,76.085263,97.412035,108.51423500000001,169.332907,94.164419,263.497326,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,246.12,108.98,246.12,Miller LLC,10291.9,2
GB13PPLE03973331290260,513.1145833333334,Sucker Rod Pump,0.0,60.0,65.0,144.039993286132,144.546626371495,93.8499984741211,TAC_ABOVE_NIP,1.65,1.65,17.22,1.92,N,OTHER_ANCHOR,49.60383,81.98751999999999,101.814898,74.13849499999999,9.231714,83.37021,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,110.93,110.93,110.93,Miller LLC,9799.9,1.5
GB17DTYK33884240448185,321.625,Tubing,0.0,75.0,60.0,144.0,121.490503835678,80.2062530517578,TAC_BELOW_NIP,1.3947368999999998,1.39473684210542,19.25,5.63,N,OTHER_ANCHOR,57.270114,78.860114,76.093373,81.01994300000001,26.113960000000002,107.133903,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,114.13,114.13,114.13,Miller LLC,9581.2,1.5
GB16WKDN09256753465221,296.2708333333333,Tubing,0.0,75.0,65.0,169.429992675781,157.377815053082,95.6437530517578,TAC_ABOVE_NIP,2.95,2.39,17.12,6.66,N,OTHER_ANCHOR,73.11498399999999,115.632833,103.368026,128.106796,95.097087,223.20388300000002,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,901,277.96,233.43,277.96,UNKNOWN,9939.8,1.75
GB72BXPU80931455467330,493.4479166666667,Rods,0.0,75.0,60.0,144.0,111.276610422134,90.66785430908199,TAC_ABOVE_NIP,0.91,0.91,20.4,1.6,Y,OTHER_ANCHOR,49.778634000000004,74.230265,154.399013,96.240657,38.555628999999996,134.796285,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,881,77.1,77.1,77.1,Miller LLC,10261.2,1.75
GB22QXUR80164450514149,195.88541666666666,Tubing,0.0,80.0,65.0,144.0,82.38066115840779,91.0999984741211,PACKER_TAC_DONNAN,4.532413,0.559322033898317,17.07,3.03,N,OTHER_PACKER,54.184194999999995,86.771392,82.831512,61.309234,54.438612,115.747847,UNKNOWN,False,strategize next-generation users,SpecialService,871,287.49,47.9,287.49,Miller LLC,10430.5,1.75
GB24IAJV52167599448432,708.5,Rods,0.0,75.0,0.0,149.409988985033,126.488506286498,84.6478271484375,TAC_ABOVE_NIP,3.03,1.45,0.0,2.23,N,OTHER_ANCHOR,45.593809,93.199096,109.63975900000001,85.72053000000001,43.690065999999995,129.410596,SLICK_SINKER_BARS,False,strategize next-generation users,D,905,137.88,64.81,137.88,Bender-King,10519.4,1.75
GB36EGGT00613669565926,336.5833333333333,Rods,0.0,75.0,60.0,144.0,136.193221663173,5.740909099578849,TAC_BELOW_NIP,2.4436538,2.44365373940461,21.35,12.49,N,OTHER_ANCHOR,66.03264399999999,79.38104,82.622538,63.083332999999996,35.462644,98.54597700000001,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,318.19,318.19,318.19,UNKNOWN,10230.4,2
GB48GLRV30329198326505,860.6604166666667,Tubing,11.0,75.0,60.0,144.0,98.20812265625,81.3956527709961,TAC_BELOW_NIP,1.7409689999999998,0.8690556781583871,17.18,6.68,Y,OTHER_ANCHOR,60.130756000000005,76.80538299999999,90.846275,58.588862,23.200104,81.788967,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,141.95,56.42,141.95,Miller LLC,9727.8,1.75
GB87FUHC09717231546760,46.0625,Tubing,0.0,80.0,65.0,144.039993286132,154.030303030303,99.0,TAC_ABOVE_NIP,2.1578912999999997,1.32509020636519,17.13,1.72,Y,OTHER_ANCHOR,5.265105999999999,27.456364,13.810407999999999,0.009184000000000001,18.503265,18.512449,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,181.57,138.45,181.57,Miller LLC,9672.6,1.75
GB02USGP28539084683178,261.9895833333333,Sucker Rod Pump,0.0,70.0,65.0,168.259994506835,152.225860931061,97.0999984741211,PACKER_DONNAN,2.62,3.1,20.72,36.37,N,arrowset,61.688952,75.999509,62.775783999999994,21.569955,24.315344,45.885298999999996,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,905,302.11,302.11,123.39,Sanchez PLC,11980.1,1.25
GB35NVHG42451732796176,246.0625,Sucker Rod Pump,0.0,70.0,90.0,168.0,150.000504698072,79.5999984741211,TAC_BELOW_NIP,4.3343096,4.33430941814154,25.98,12.75,N,OTHER_ANCHOR,73.14562,93.204444,85.005515,79.05635,68.522372,147.578723,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,389.73,389.73,389.73,Bender-King,9411.8,1.75
GB08NBFA07247879721345,539.96875,Tubing,0.0,50.0,60.0,144.0,133.689980067119,89.7454528808593,PACKER_DONNAN,1.1878684,3.07238528710493,3.0,4.75,N,OTHER_PACKER,55.71796,178.934436,328.341473,77.75438299999999,40.39517,118.149553,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,357.14,357.14,66.68,Miller LLC,9950.8,2
GB96OPTT87315285545776,2928.4375,Rods,0.0,75.0,0.0,144.0,244.0,92.04507446289058,PACKER_DONNAN,2.6925166000000003,1.6238830548138703,20.75,1.93,N,arrowset,7.8,30.817677000000003,33.748253000000005,17.734253,2.108518,19.844139000000002,SLICK_SINKER_BARS,False,mesh enterprise portals,D,867,127.61,114.49,127.61,UNKNOWN,8819.3,1.25
GB45IAFN31044950607053,452.5416666666667,Tubing,0.0,50.0,60.0,144.0,149.175708147056,83.7750015258789,PACKER_DONNAN,2.9509003,2.9509003364038597,2.93,5.89,N,OTHER_PACKER,60.933537,107.828073,224.84159,92.768898,28.053996,120.82289399999999,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,272.43,272.43,272.43,Miller LLC,10038.8,2
GB79UAOJ66681370590681,21.958333333333332,Rods,0.0,50.0,65.0,168.259994506835,265.428571428571,99.69999694824209,PACKER_DONNAN,0.58,2.86,17.15,14.52,N,hornet,132.14285700000002,93.836667,663.8,15.090909,10.090909,25.181818,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,903,298.83,296.66,1.4,Miller LLC,7994.9,2
GB92WOGU88378936776015,384.75,Sucker Rod Pump,0.0,60.0,0.0,144.0,118.111931506251,45.700000762939396,PACKER_TAC_DONNAN,1.6175137,0.462849629344502,20.43,2.42,N,OTHER_PACKER,33.844744,33.982692,33.255538,20.651556,8.862066,29.513621999999998,SLICK_SINKER_BARS,False,mesh enterprise portals,D,870,44.8,36.97,44.8,Sanchez PLC,9893.5,1.25
GB56ERVJ19070645965982,265.0416666666667,Sucker Rod Pump,0.0,80.0,65.0,168.0,132.78352224140198,71.2695617675781,TAC_BELOW_NIP,2.1078715,2.07626965280734,17.16,6.15,N,slimline,66.164334,68.411856,110.110657,93.692082,21.363652,115.05573400000002,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,875,244.69,244.69,244.69,Miller LLC,9458.2,1.75
GB54YKCH04147654507969,232.84791666666666,Tubing,0.0,80.0,65.0,144.039993286132,144.940134491583,91.5,PACKER_DONNAN,3.4414148,3.44141483278246,2.95,5.28,N,arrowset,47.415440000000004,72.408178,44.068096999999995,63.09364,18.701439999999998,81.79508,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,308.94,308.94,308.94,Miller LLC,9421.1,1.75
GB19RPWO24047725738203,226.45833333333334,Sucker Rod Pump,22.0,70.0,65.0,144.199996948242,151.864140153496,77.9000015258789,PACKER_DONNAN,1.76,1.76,2.96,2.26,N,arrowset,49.533120000000004,61.362603,0.18879300000000002,31.869512,17.936951,49.806463,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,874,138.92,138.92,138.92,Miller LLC,9620.0,1.5
GB72QHOX84960637751492,370.6875,Tubing,0.0,75.0,60.0,169.429992675781,158.333621524629,88.9130401611328,TAC_BELOW_NIP,2.4187267000000006,1.5561432785470801,17.16,6.42,N,OTHER_ANCHOR,65.927167,88.67410600000001,113.49908400000001,130.600478,63.662679000000004,194.263158,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,210.45,210.45,177.94,UNKNOWN,9743.7,1.75
GB33OPJN95358306184676,238.77152777777778,Rods,0.0,75.0,60.0,144.039993286132,117.794621176562,83.19999694824209,TAC_BELOW_NIP,2.14,4.47,17.13,16.59,N,OTHER_ANCHOR,56.618007999999996,66.335378,89.41579200000001,90.23751,22.455353,112.69286299999999,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,886,273.33,273.33,167.33,Miller LLC,9857.0,1.75
GB71SDSO02820221330012,659.3591590046296,Tubing,1.0,75.0,65.0,168.0,167.803068873858,84.4000015258789,TAC_BELOW_NIP,1.6349498,1.24908280845478,17.09,1.59,N,OTHER_ANCHOR,62.177443000000004,130.251851,22.270432,91.860802,56.420501,148.281304,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,143.48,143.48,143.48,Miller LLC,9055.7,2
GB26INWV58278542181901,351.9166666666667,Tubing,0.0,75.0,60.0,169.399993896484,120.84475964532301,77.5142822265625,TAC_ABOVE_NIP,0.8285385000000001,0.0401435254145522,17.22,1.33,N,OTHER_ANCHOR,71.202401,82.776095,141.354368,170.729659,77.624672,248.354331,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,901,125.26,125.26,125.26,Miller LLC,10195.7,2
GB21ACOX23837824129877,1286.5,Rods,0.0,75.0,0.0,144.0,97.03996009433392,72.8538436889648,TAC_ABOVE_NIP,1.242159,1.23759632732628,19.2,2.25,N,OTHER_ANCHOR,79.72770600000001,96.87859300000001,102.72885500000001,106.42103200000001,17.915086,124.33611699999999,SLICK_SINKER_BARS,True,mesh enterprise portals,D,902,102.54,102.54,102.54,UNKNOWN,10320.5,1.5
GB69DCPJ54978086959214,951.6388888888889,Rods,0.0,75.0,60.0,144.0,97.8040008973539,81.04166412353509,PACKER_DONNAN,0.58,0.58,2.94,1.4,N,OTHER_PACKER,27.518515999999998,40.459889000000004,49.637434999999996,7.851175,4.005509,11.856684,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,901,39.42,39.42,39.42,Miller LLC,11018.0,1.25
GB39JUCK64435158609280,521.0104166666666,Tubing,23.0,75.0,60.0,144.0,149.540331567734,97.38076782226558,PACKER_DONNAN,5.4745126,2.38940834616746,2.93,7.86,N,OTHER_PACKER,45.010852,51.263643,71.177978,65.605878,17.567172,83.17305,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,874,495.97,201.46,401.21,Miller LLC,9828.8,1.5
GB28FFTV68676517126363,393.5805555555556,Rods,8.0,76.0,60.0,144.0,144.45367227053498,95.0142822265625,TAC_BELOW_NIP,2.38,2.38,17.14,4.0,N,OTHER_ANCHOR,57.578065,113.90037,48.463733000000005,48.331126,19.297195000000002,67.628322,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,201.37,201.37,201.37,Miller LLC,9961.9,2
GB89LKVM61423130650961,208.91666666666666,Tubing,0.0,80.0,65.0,144.0,117.033120028943,99.69999694824209,TAC_BELOW_NIP,1.43,1.19,17.17,2.47,N,slimline,40.410378,80.635254,105.605949,22.773032999999998,49.820615000000004,72.593648,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,113.56,113.56,113.56,Miller LLC,10388.0,1.5
GB31IUNJ75908956125751,142.375,Tubing,0.0,75.0,60.0,144.039993286132,143.17257254464198,95.9000015258789,TAC_ABOVE_NIP,1.58,10.17,19.27,2.99,N,OTHER_ANCHOR,26.020426,58.492553,54.587929,32.16028,58.201747999999995,90.36202800000001,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,872,305.85,305.85,78.84,Miller LLC,10150.1,1.5
GB42ZGOU04727141361583,211.70833333333334,Tubing,0.0,80.0,65.0,165.87895684872,174.73419308546102,98.0,TAC_BELOW_NIP,3.0,2.12,17.12,8.35,N,OTHER_ANCHOR,97.10047800000001,181.01183999999998,278.674901,516.2194549999999,1066.565759,1582.785214,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,903,174.27,174.27,174.27,Miller LLC,8893.9,2
GB07HDMW57215705957758,2917.4583333333335,Sucker Rod Pump,0.0,65.0,50.0,112.0,26.348511904761896,24.035415649414002,PACKER_DONNAN,8.928539,8.92853959858584,20.36,1.78,N,arrowset,4.315106,27.745607,27.056335999999998,9.146132000000001,3.209676,12.354836,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,870,118.94,118.94,118.94,Miller LLC,9837.7,1.25
GB73LBAY30258502974006,113.76041666666667,Sucker Rod Pump,0.0,50.0,65.0,168.259994506835,177.31898539775102,99.3272705078125,PACKER_DONNAN,0.58,2.86,17.15,14.52,N,hornet,44.652813,150.934744,66.064516,106.942149,93.76859499999999,200.710744,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,903,307.36,301.94,1.42,Miller LLC,7994.9,2
GB21PFHS32327730779627,693.7708333333334,Sucker Rod Pump,0.0,75.0,50.0,144.0,125.882430415958,79.78214263916009,TAC_BELOW_NIP,1.87,2.17,20.05,2.3,N,OTHER_ANCHOR,54.558082999999996,71.427596,78.115718,46.416255,7.355467999999999,53.771723,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,902,214.35,214.35,144.34,Miller LLC,10548.2,1.5
GB58QWEJ57655746028586,133.73611111111111,Tubing,0.0,75.0,60.0,168.019854986845,144.190757115681,79.83000183105459,TAC_BELOW_NIP,1.5,1.5,17.22,3.0,N,OTHER_ANCHOR,60.330604,66.10664399999999,73.613333,106.25165600000001,79.271523,185.523179,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,1351.03,1351.03,1351.03,UNKNOWN,8998.8,2
GB24IRPY81745593744093,398.1770833333333,Tubing,0.0,75.0,60.0,144.0,104.64104893485901,79.5461502075195,PACKER_DONNAN,2.4980752,1.5803742762317903,20.1,8.9,N,arrowset,65.962333,77.549799,98.34335899999999,48.771712,33.677419,82.44913199999999,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,885,170.34,170.34,153.88,Sanchez PLC,10060.2,1.75
GB62VPYC09702205240416,270.6666666666667,Tubing,0.0,70.0,65.0,169.429992675781,150.08929995273002,88.0999984741211,TAC_BELOW_NIP,3.8205802,3.8205803528533595,17.17,9.11,N,OTHER_ANCHOR,46.233177000000005,98.98705600000001,107.074964,111.95373700000002,92.83985799999999,204.79359399999998,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,886,396.58,396.58,396.58,Bender-King,9221.0,2
GB54DWVO54573984166905,390.1041666666667,Rods,0.0,75.0,60.0,169.399993896484,128.297517597482,79.8692321777343,TAC_BELOW_NIP,1.8024598000000003,1.80245988528935,17.13,8.05,N,OTHER_ANCHOR,62.334951000000004,98.611111,104.559724,57.539216,29.963234999999997,87.50245100000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,208.86,208.86,208.86,Miller LLC,9959.0,1.75
GB61GQNF86805573268325,309.5,Tubing,0.0,75.0,65.0,168.0,154.117473366819,90.25881958007808,TAC_BELOW_NIP,1.6349498,1.24908280845478,17.09,1.59,N,OTHER_ANCHOR,66.402325,129.132134,211.89964500000002,179.079365,142.12698400000002,321.20634900000005,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,144.84,144.84,144.84,Miller LLC,9055.7,2
GB10TOHL45031009540361,1604.0,Tubing,0.0,77.0,60.0,144.0,100.872909172545,88.5,TAC_ABOVE_NIP,3.13,3.13,0.0,8.47,N,OTHER_ANCHOR,95.003226,129.79023899999999,159.891818,118.122378,41.079254,159.20163200000002,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,337.12,337.12,337.12,Bender-King,10350.4,1.75
GB64TDCH12734834100603,293.4008256712963,Tubing,0.0,80.0,65.0,169.429992675781,166.993064853412,99.0,TAC_BELOW_NIP,2.1777672999999997,1.7662125041501497,19.27,6.51,N,OTHER_ANCHOR,67.677631,72.787362,83.17794,78.28217,43.867556,122.149726,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,140.84,140.84,140.84,UNKNOWN,9481.5,1.75
GB03ASES72328114875862,314.7708333333333,Sucker Rod Pump,6.0,80.0,65.0,144.0,112.091062411456,74.5999984741211,TAC_BELOW_NIP,2.9635916,2.88585037559847,0.0,5.57,N,OTHER_ANCHOR,45.341821,50.217759,84.405759,69.37416400000001,10.296175999999999,79.67034,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,874,270.08,270.08,125.17,UNKNOWN,9576.4,1.5
GB66DLTL04319397707872,305.8125,Sucker Rod Pump,0.0,75.0,65.0,169.429992675781,155.271776835123,46.700000762939396,TAC_ABOVE_NIP,2.5946898,5.000577604962481,17.17,14.47,N,OTHER_ANCHOR,75.437579,75.97604399999999,79.23807,18.846038,15.044906,33.890943,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,371.95,371.95,125.28,Miller LLC,10175.5,1.5
GB59JDWS86578398058753,682.46875,Rods,0.0,75.0,60.0,169.429992675781,142.533152730841,96.5999984741211,TAC_BELOW_NIP,1.7723349,2.94694048785878,17.12,17.61,N,OTHER_ANCHOR,65.267167,74.24481899999999,103.426643,52.180368,23.07466,75.255028,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,471.42,415.41,189.25,Miller LLC,9319.0,1.75
GB94JQDX96480617753974,196.70833333333334,Tubing,0.0,76.0,60.0,144.039993286132,108.930919647216,91.8631591796875,TAC_ABOVE_NIP,1.5,1.5,17.22,5.0,N,OTHER_ANCHOR,65.241186,74.749672,105.200984,94.95,34.495,129.445,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,886,307.31,307.31,164.42,Miller LLC,9744.0,1.75
GB53UGBG22458664361303,166.11458333333334,Rods,0.0,70.0,50.0,144.039993286132,117.41836623563101,87.6870956420898,TAC_BELOW_NIP,0.72750956,0.0,19.22,0.54,N,OTHER_ANCHOR,53.38048199999999,56.296303,66.082229,108.712575,32.389222,141.101796,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,885,261.09,261.09,261.09,UNKNOWN,9846.3,1.75
GB43AHWM14973772900122,82.28125,Sucker Rod Pump,0.0,72.0,60.0,144.038042394126,147.21477420513398,99.9000015258789,TAC_BELOW_NIP,1.2802013,0.313981688887958,19.26,2.26,N,OTHER_ANCHOR,6.553976,6.557316999999999,5.665366000000001,0.0,0.023528999999999998,0.023528999999999998,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,875,85.15,26.84,85.15,Miller LLC,9953.1,1.5
GB92HWTI08473964053689,447.8958333333333,Sucker Rod Pump,0.0,70.0,65.0,167.410196554781,175.90489273990397,97.9000015258789,PACKER_DONNAN,0.81,0.7,3.15,2.73,N,arrowset,95.263717,357.006608,93.512879,233.17682599999998,123.197804,356.37462999999997,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,43.76,29.42,43.76,Miller LLC,8993.4,2
GB29FBBQ09514708662361,628.3645833333334,Tubing,0.0,75.0,0.0,139.0,115.223477061201,79.2242431640625,TAC_ABOVE_NIP,1.3524197,1.35241974075869,18.8,1.39,Y,OTHER_ANCHOR,25.0288,56.67885,104.116754,48.947447,13.28979,62.237237,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,D,885,106.9,106.9,106.9,Miller LLC,10002.1,1.5
GB35TVBF69997048725750,391.0833333333333,Tubing,0.0,50.0,60.0,144.199996948242,149.326215636424,80.44615173339841,PACKER_DONNAN,1.47,1.47,2.95,2.2,N,arrowset,55.59325,73.16549300000001,83.350352,70.21524699999999,27.013453000000002,97.2287,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,119.93,119.93,119.93,Miller LLC,9830.6,1.75
GB45TQAT88660710251496,268.5416666666667,Tubing,0.0,75.0,60.0,144.039993286132,136.783564007471,81.4370346069336,TAC_BELOW_NIP,2.2633482999999996,2.26334833173657,17.15,1.89,N,OTHER_ANCHOR,56.462328,70.49803299999999,85.040918,99.565359,18.718954,118.284314,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,875,234.24,234.24,234.24,Miller LLC,9527.8,1.75
GB49WXNK51621685954832,908.4166666666666,Tubing,0.0,75.0,60.0,169.399993896484,196.284296633592,73.8555526733398,PACKER_DONNAN,4.44,4.44,20.71,5.33,N,arrowset,57.118851,74.79839799999999,85.738536,68.244376,70.88434000000001,139.076766,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,433.71,433.71,433.71,Miller LLC,8117.8,2
GB59IWEM83054479059798,334.7291666666667,Sucker Rod Pump,0.0,80.0,65.0,144.039993286132,147.225894392029,96.3000030517578,TAC_ABOVE_NIP,2.1578912999999997,1.32509020636519,17.13,1.72,Y,OTHER_ANCHOR,55.950430000000004,78.262493,156.86359199999998,76.3292,14.820857,91.15005699999999,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,158.27,128.9,158.27,Miller LLC,9672.6,1.75
GB30DWMK14186070144311,117.3125,Sucker Rod Pump,0.0,70.0,60.0,144.039993286132,108.69795586341999,88.29444122314449,TAC_BELOW_NIP,2.370787,2.37078678764038,17.15,5.01,N,OTHER_ANCHOR,64.37150799999999,87.66744,72.35112,99.595238,35.31746,134.912698,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,292.75,292.75,292.75,UNKNOWN,9914.5,2
GB67EYPX11403575169283,584.375,Tubing,0.0,75.0,60.0,144.039993286132,93.1041089412537,56.599998474121,TAC_BELOW_NIP,4.680743,4.68074322083577,0.0,1.39,N,OTHER_ANCHOR,58.159882999999994,75.727492,95.470301,73.287098,12.484942,85.77204,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,874,94.73,94.73,94.73,UNKNOWN,9643.5,1.75
GB71WUFK68363009126221,1855.5208333333333,Sucker Rod Pump,0.0,75.0,0.0,117.22875816993401,137.5,87.3645858764648,TAC_ABOVE_NIP,2.5472412,0.827505880932668,19.24,3.27,N,OTHER_ANCHOR,14.155673,45.278919,43.983131,17.344473,1.97027,19.316582,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,D,867,86.01,68.81,86.01,Miller LLC,9183.4,1.5
GB75CKPK75524194251987,200.97916666666666,Tubing,0.0,75.0,60.0,168.02000427246,142.541818260541,78.51667022705071,TAC_BELOW_NIP,1.8341467,2.1951213012829,17.18,1.76,N,OTHER_ANCHOR,75.442464,83.025646,204.94194299999998,147.146919,49.881516999999995,197.028436,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,882,178.01,178.01,122.91,Miller LLC,9934.2,1.75
GB98KAAI80073356166916,142.20833333333334,Tubing,0.0,80.0,65.0,169.820007324218,142.234612080588,96.69999694824209,PACKER_TAC_DONNAN,3.0,1.62,17.23,6.33,N,slimline,53.71569399999999,70.521346,89.210764,59.577082999999995,67.455903,127.03298600000001,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,157.31,157.31,157.31,Miller LLC,9709.1,1.75
